id	filename	md5	size	state
008c241b-6c43-48f4-b8ca-f465c54ef242	nationwidechildrens.org_biospecimen.TCGA-AA-A01I.xml	e5e07ee2f89afddcbac5c39bbafe3e44	108239	live
ffe4942d-0a54-4337-9a93-83e98b83389c	nationwidechildrens.org_biospecimen.TCGA-CM-4743.xml	bb8c8d51e3203e15158bb00da1224c8b	69273	live
2c4bb5d8-3589-4710-8fbe-00796aed70cb	nationwidechildrens.org_biospecimen.TCGA-AA-3848.xml	b7d9b308ea68bf2aecfeff489e61cba7	93562	live
2c0e5556-d15e-4c24-82b7-d5ec23c14525	nationwidechildrens.org_biospecimen.TCGA-AA-3673.xml	a3c932d93bc8e6dc82fb2a0a5580ad49	89791	live
8c2d3f47-4741-4192-92ab-054b6ac380dc	nationwidechildrens.org_biospecimen.TCGA-AA-3555.xml	7bfd8216361047f4dd8852c72f6420d1	93906	live
12b11bbe-e030-4023-988a-8a29302622ae	nationwidechildrens.org_biospecimen.TCGA-AZ-4308.xml	3a7f70f48779750d186ec6a60cb643c7	81581	live
9bb32b5e-8239-4a09-9516-9214e35c096d	nationwidechildrens.org_biospecimen.TCGA-A6-6780.xml	a39147e10d7867cebf0f1749e4da8b6c	143855	live
0fd6a3b8-1f7c-4895-be45-362c08519c9b	nationwidechildrens.org_biospecimen.TCGA-QL-A97D.xml	584b40710a34a0d1b4c35c001bb6cbea	48524	live
6b53ac62-cbfd-4c51-87fd-ee52836f05f5	nationwidechildrens.org_biospecimen.TCGA-CM-6678.xml	14fb3e7c8fb8ede0bcb1a1415995d813	69463	live
588248bf-5011-4e03-afb2-5bd5a996abbe	nationwidechildrens.org_biospecimen.TCGA-5M-AAT6.xml	656e466c88dba1849dace7930c872b8c	48528	live
c8c617ee-f3da-45ee-a815-13df0221a3ad	nationwidechildrens.org_biospecimen.TCGA-F4-6461.xml	d0ecaeac598f85fb2acf1c9d4c3171f8	72112	live
2fbab3cf-b31a-4c14-a6d6-40f240546d06	nationwidechildrens.org_biospecimen.TCGA-AA-3558.xml	016c4f3c3a14fe548a8bff3b2bce1135	98007	live
9773cb25-76dc-450c-ad9e-da558e8c3fff	nationwidechildrens.org_biospecimen.TCGA-AA-A022.xml	be4670d3680668c4b6d57c921cacbf14	100137	live
391b4b17-0f59-4239-9f18-dccd81ba0854	nationwidechildrens.org_biospecimen.TCGA-A6-6138.xml	fd298622e9801051f1ac3402bc6984a1	69649	live
a689856b-01b0-4654-b72f-9b1129a2878d	nationwidechildrens.org_biospecimen.TCGA-AD-6964.xml	3aa00533f180860dcb6092f9c6d913b2	65113	live
a5659fb4-baa8-4f4a-a570-4daf564ddb1d	nationwidechildrens.org_biospecimen.TCGA-G4-6586.xml	24c52aa8c2c2fbea9d6f8b1d5463f1ae	69440	live
