id	filename	md5	size	state
f3150cfc-467c-42cc-a1c0-9a257decd662	5775041088_R05C02_Grn.idat	054d4ddc55eec000eec4d63fbc276515	8091452	live
bb59608b-2328-4a86-8454-a9e8f7108403	6057825020_R03C02_Grn.idat	7b488134bcff0d5c5e1dbf4e6946e97f	8095236	live
69afa884-bda4-4870-b997-b8d64a9f087e	6929718065_R02C01_Grn.idat	f84ce4e4152acd54e98af8f6868a8c81	8095268	live
b1d30fa7-e7ea-4bd7-827a-16fb0dd66261	6285625037_R06C02_Red.idat	966d459254e91214cfc6847e52ddde38	8095260	live
7afb2e52-f458-4588-86e6-5eb3ebf4ac59	6929718114_R05C02_Grn.idat	37664736ecb4d7255b6336796932cfe5	8095236	live
9e0dfc0e-a2e9-4833-bac8-0330991e92aa	9828653044_R04C02_Grn.idat	e8d36773cc6a69d50909ba7e8a130865	8095264	live
ab2bb87d-738e-4e3a-a4f9-068834a56e19	6929718114_R05C02_Red.idat	aac3ae770218bbe124c92111b6392eb1	8095236	live
62f3cfb0-f583-46d3-ae6c-681b3b9fb208	9828653044_R05C02_Red.idat	ddbcd73e26527b00df6b9193b03b660a	8095264	live
82d4b9ea-161a-41d2-b7fc-6e66c8da5697	6055424075_R03C01_Red.idat	ef48e91e590fa3a575e2e6eb49008bef	8091452	live
bdd6b3cd-002a-4a7d-9cfd-80373ef869e7	6929718081_R06C01_Red.idat	85b8c9f061b8eb22036d8084c1f97bfe	8095261	live
98e54039-6eb6-4223-bce8-7dada12b84a1	5775041088_R04C01_Red.idat	3acd88ef4b51975ee4ce682237befc22	8091452	live
506dd6b1-85bc-4c2c-89b9-41e132c5b0ed	5775041065_R03C01_Grn.idat	031c41a8fc25f452c93fbf0e92236873	8091452	live
62f0c015-5f4e-44a9-9c73-b538301488a3	6042316001_R02C01_Red.idat	4ac89a23f8dc5970bb3043f4b6981e3c	8095212	live
a5c5cf50-0043-4ce4-bdee-5a6f27edcd6f	5775041007_R04C01_Grn.idat	5e60a4168007eeb8dfcc1a590c4a98ef	8091452	live
698734be-693b-4dd7-975b-b5bf44e4c04f	5775041065_R02C01_Red.idat	1d4157e5c90038e36a2f28bf5f56b36a	8091452	live
71d78af3-59b0-4598-aaf7-744e55523168	6042308158_R05C01_Red.idat	8c4b5e6cdc465a17484f344a757ac8aa	8095212	live
a4d0ebd1-d226-434a-90bc-8e2f4c8718f6	5775041007_R05C01_Red.idat	d09a03ce634777f43c9c1c043fdbcbd7	8091452	live
fcb9f86c-05a1-42dc-8093-965c4c0dc8f3	6042308165_R03C02_Red.idat	9ef81440421f9c27e4edde0e2bee6a67	8095212	live
f85f81e2-ed7a-4998-a91b-5a2132101e67	6285625011_R02C02_Red.idat	ecd867f0f145854bd37029279f503af2	8095260	live
2ca8bc30-81f9-48af-ba0d-21ec6d084c5e	6057825028_R04C01_Red.idat	781db1eef7f68a09cc439410886fc6f0	8095236	live
889358cb-aef0-4b63-90f5-aadfb1c351e5	5775041088_R05C01_Red.idat	629a5a59484b832bb3c8b7b298df2059	8091452	live
5433675a-2ab8-4d0b-b4f2-b770456c75da	9702496157_R02C02_Grn.idat	5d0665e1b9e53622e20bd924a5b0e3a2	8095262	live
93b65611-a87c-41c0-865b-41857cc4886b	3999492120_R02C02_Red.idat	4ca3b732c518db932f9f9be55efd80fd	8095281	live
837a463d-6514-4123-815d-974e4a90f591	6929718079_R03C01_Red.idat	e07774bcfc7a2f9af72b3fe23f60e2dd	8095267	live
a0746064-a4b7-4067-a975-7399a15d28d1	6929718061_R04C01_Red.idat	181697fde2718ec66963136de9db31dc	8095283	live
87c3db12-93d4-4726-b673-57f468b54a44	9305216015_R03C02_Grn.idat	9b2afc02d10093910665e542702ca4f3	8095273	live
cc334814-aa93-4a17-b08b-7f049aa83654	6057825002_R04C01_Red.idat	edb1752df7b90b61907a55e4c58405a8	8095244	live
ae0e6eb1-7980-4013-aaf4-4b8cc403ec9e	6929718054_R05C01_Red.idat	a471c5d29c77dace4d289ee46e56c2c7	8095268	live
b5a7a7e1-de65-44f2-a613-df8c0955bb7b	6929718065_R01C02_Grn.idat	3a5cbdb9356c8d78b3b0c8c371b39791	8095268	live
888c78b3-afac-4992-8722-d21fb2c098de	6264509087_R06C02_Grn.idat	704198b32c35b29dd46262051776087a	8095227	live
a0f4a333-8100-4f32-86fa-e810f463ac88	6929718065_R02C02_Grn.idat	aef73dfeb40800b62b76335c8f1e9d9b	8095268	live
da39b45d-144f-438b-a45f-37c9bb3841de	6285625037_R02C02_Grn.idat	246cef5524ac0ed0c2267c046beb4bf5	8095253	live
a87555cb-6930-4ed9-92f7-a94c4a5c0ebb	6042316015_R05C02_Grn.idat	8f39efe2dcf252c4a75f7337795a9bde	8095207	live
aa6fe83f-91b9-4ae6-abf7-9a8ad4eeda2a	6042308159_R06C02_Grn.idat	462a24bc153d714afd710073f7be2226	8095212	live
92a91eaa-4ea7-4e18-9f36-2cbdd5216b6a	6929718079_R05C02_Grn.idat	6da960506961416a59701e3443fc8338	8095268	live
f65c1e07-1604-4802-b8d3-6bf4258519b4	6042316015_R06C02_Grn.idat	6617f856fec14d84ba4fd1ada1977a6c	8095210	live
908ee836-af2f-43b5-bc64-53b2b3d8ffb6	5775041065_R05C02_Grn.idat	85da828b751bd715ffb692b3799b7728	8091452	live
d86171fc-1abc-447a-a138-d3acf138f960	6929718053_R04C01_Red.idat	fa4fa208ab7e3be608ea6581bcad423b	8095267	live
6f48abfe-8c31-4375-902f-abfa8fc750a6	6285625037_R01C02_Grn.idat	ca212ed1e068065b6d88b18512a7f0a7	8095256	live
72335300-5926-4291-a87e-00b816e60151	6057825002_R02C01_Grn.idat	493c5807a5bf99ddfc1c88e18ab76491	8095244	live
709b92bd-1418-477a-9f82-4acd50018196	6929671148_R04C01_Red.idat	6618eed48d019f93732437b87d1b1848	8095260	live
80aa8379-f45d-4a69-946e-e89ef642af23	6057825028_R03C02_Grn.idat	41cd6ac822a93defe0bb618262f3c5f2	8095236	live
1d0104e1-b475-4b52-bce8-55e3709e5a9b	6264509018_R01C01_Red.idat	8ba1216e414f39dffdf884e1a1a8e6e7	8095228	live
71d4a96e-cc52-4b5c-b27e-7937430c2720	6042308158_R03C02_Grn.idat	f3b5d27d3a78fd869b740f3a0610676a	8095212	live
2b0e0574-1674-453f-8468-0ab97a85c29a	5775041068_R01C01_Red.idat	88a163ea7c2d868fd7816e7ce196f36d	8091452	live
b7a1da10-33bd-4cbd-809c-61f72fa98912	9305216015_R01C01_Red.idat	3a9cefd448f70c032ec7c25ff23f3c37	8095281	live
28dbc0ee-95cd-42db-9401-3446e81d2ca6	5775041088_R02C01_Grn.idat	1e2d5beb659b753c93eb301a4fa3b388	8091452	live
a90cee63-eb4d-4683-baee-663b4d183c0e	6929718065_R02C02_Red.idat	b0411b77de3a5b93c0ac9f67ced23573	8095268	live
5a9ff5d7-2324-46be-857c-c56d494e703c	6057825020_R05C01_Grn.idat	e60ab54c2f8d37f43642c3c65b40b712	8095236	live
43f19a8a-aa55-41a8-abdf-54ae5f0cdfc6	6929718113_R03C02_Red.idat	77c787b5f9e68998301f6a8a987251c0	8095236	live
e6cb33b5-089b-4638-a4f8-708bca91ac8f	6285625037_R03C01_Grn.idat	2ba20521ed351e7f8047d6acb4575743	8095259	live
ccf42aa3-f808-4a90-9bf0-b3ed36caff6a	6929671148_R06C01_Grn.idat	5ab58c39b26a02e44cd5ba3da539b4ba	8095260	live
ffa93965-44e3-4e9f-a2b3-3efdd573fe75	6042308158_R01C02_Grn.idat	43db65a85cfc880d39b1ebc5a185b795	8095219	live
954b4e0a-0f0f-4244-8365-bf561c0a186a	6929718054_R02C02_Red.idat	0235036256edf03e52a05fbb7531fae3	8095268	live
5beec2f4-f3cf-4f79-be12-c636787b988c	6042308159_R02C02_Red.idat	5e692c254c5c5fe8acf3f9a50dbad50c	8095211	live
47cdd976-59d5-4363-a4c9-bba6703fe957	6055424097_R02C02_Red.idat	6e26b302a6749086b33227d9b611725c	8091452	live
5fa7b0c8-e5a1-4c5a-b3f1-48ec76da6730	6929718081_R02C02_Red.idat	bb2b7b3b934464ea1a2c497a5404c9f3	8095267	live
99d72170-5c49-4942-9836-de7d2d0200f6	9702496157_R04C02_Red.idat	1c4db89983f9bfa7d888acfa0b39bbe2	8095261	live
ecef25ca-4de1-4b7f-a051-9c866b0d2684	6929718079_R05C01_Grn.idat	f9f3cd555ce8dae74e415aa5a20e23d9	8095266	live
5fbedaaf-3d8a-4e23-909b-e07f7b9a9b40	6929718114_R02C01_Grn.idat	7732bd8e0f652ff3ead0a70beaf561ff	8095240	live
5cfb1d86-c030-4e0d-a79b-8f0aeaf580b1	6042316001_R01C01_Red.idat	774a9537a5923c94e5180dd42615e10b	8095220	live
3d12288b-961b-4eae-8023-93b399c14809	6042308165_R06C02_Grn.idat	28838974c961dadf491753762d276ec5	8095212	live
b808b2a0-b997-426b-b819-cb87e93a4762	9296931073_R02C02_Grn.idat	3df4bdd19ddac14bf0ec7fd031fc3d5e	8095251	live
4db11ded-6021-4276-b44f-93c78f6a70c3	6055424097_R01C01_Grn.idat	628c808c519786d40e56a1d0dad2b56e	8091452	live
89739b4e-7773-4a84-94ed-04324f5f23fe	6929718065_R06C02_Grn.idat	a8e15ddf02692746ad6bb94772a28daa	8095268	live
bdcc1646-4cb3-484b-bf44-393914d398e5	6042316001_R02C02_Grn.idat	7da5f51f7181066d27ada02e238bd65c	8095212	live
3a629a73-fd4e-4667-a3ac-ce1569648197	9702496157_R04C02_Grn.idat	5b8a3484ed3627bce14b94f2447711eb	8095261	live
4a0fa31f-39a3-4ec6-9f9b-d5ca1c45b8b8	5775041007_R01C01_Red.idat	9ae624609808bb6681a879c966d84b81	8091452	live
530a8757-cb47-424d-83ba-a355e36d634b	6055424075_R06C01_Red.idat	1d385bb89851880cde4368437a4f4929	8091452	live
7b90a1d6-50c6-41e7-aa29-4ae2c4cadd71	6929718061_R05C02_Red.idat	7b80d4ad51681714b2ad4d4303f42d86	8095268	live
91bc71d5-7e4c-46d0-a561-dcf0ccc92b4b	6929718081_R06C02_Grn.idat	d9f4265eb8473084f6cde726a5ed025b	8095267	live
103ffd08-5303-4eca-bec6-52d1e31c740f	5775041068_R05C01_Red.idat	2f9feede68f8acf05778b571a73a9727	8091452	live
bc5bbaeb-52e1-437b-b924-de7778265d23	6264509087_R05C01_Red.idat	421b86ef2f8836ae258f2a28be36e99c	8095228	live
47b17beb-69ec-4168-b2ae-3460733446e1	6285625037_R03C02_Grn.idat	d5259276e536f1b279216fe0821d6729	8095257	live
20bfb138-f924-4d16-8406-92a6f2373145	6264509018_R02C01_Red.idat	25c9db6244814d33ea7e788016f95411	8095227	live
a36fad07-fc62-4766-9b93-e655c17166c6	6285625037_R06C01_Red.idat	69d5d559922fa596a709ab606fd135c1	8095260	live
c504f4ab-5db0-4e67-bf08-ed98f47df547	6042316008_R06C01_Grn.idat	299f0935a5d29432071473be2967d94c	8095244	live
fe5c5d55-8259-4a57-bd79-a06cf1b09100	6285625011_R01C02_Grn.idat	c327fee855138de4f27a56d67a32f81e	8095260	live
0ecaa952-4e14-43f7-8ea4-7ef50d4e77d3	6929718061_R03C01_Red.idat	1859ca5b645acf6b0f8d59f4e1fef6ca	8095292	live
69b2902d-bf06-4872-a1ae-8845e673203c	6264509087_R06C01_Grn.idat	503dcb39c37bb156f4f7e5b499d8d3e8	8095228	live
064006a0-ae33-4dd4-9091-44e80caf1944	6264509127_R01C01_Red.idat	2e0dae1fc14f8b0224436ac8b3061768	8095216	live
29e71f52-38ff-433e-bc4b-0af69cada8ff	9702496157_R03C02_Grn.idat	b201d3b4eca8dbc71a80bcdd15fd2a7a	8095263	live
30d8178a-b754-465e-ab3f-05056c743f17	6929718058_R05C02_Grn.idat	c1432d80dcdb86170241c2cea4b69a61	8095238	live
58a32089-397e-4811-81fe-ff086ae10879	6042308158_R05C02_Red.idat	b0adf7082fc5ce2170de3a988b7404c0	8095212	live
f40d52f7-f8ff-4a2d-9012-131f91009573	6929718054_R01C02_Grn.idat	dc24437c55facbc9be10f7919862a2b9	8095265	live
82133e32-504f-41f3-a67c-e74788b47bfe	6042316015_R03C01_Grn.idat	cc8ccebff26af2cec5e98b1184979352	8095204	live
afb57575-d3a7-452c-8c46-6c7c5744f3ad	6929718079_R03C02_Grn.idat	28eed644dc89063b71ce8c177f3abf06	8095268	live
02b9dcef-3b9f-4021-ae80-f16eda7aff70	5775041084_R05C01_Red.idat	21973dbe7a301f8a1a3b336b48454028	8091452	live
9ef0cab6-966e-4ce7-9583-8036633ff980	6042316001_R02C01_Grn.idat	db6a8827bb8aab71351b6c5fe9440ab4	8095212	live
ea72dac4-bfbe-48e6-bf44-ae074fb5b00d	6929718114_R04C02_Red.idat	f14f64a5938b260a17cb428bbba31a81	8095236	live
07307914-28eb-4356-93fb-5403a4eab396	6285625085_R03C01_Grn.idat	c64b1033c0ae178c6936978ae8a569a2	8095254	live
24392922-11df-4dfb-9677-23121e42c64f	6057825028_R02C02_Red.idat	fbd2fcbbc0bd9f1e68f3a4808957ac62	8095236	live
2f2c4199-c996-4458-83bf-54e48ad26f56	6042308165_R06C01_Grn.idat	cb3a61ea8285b3c5a129ac71c6ab006c	8095212	live
11ee361f-cdc8-477e-a2fb-7cffa99e9cae	5775041084_R02C02_Red.idat	4e25b60f95869eb973befae366f274cd	8091452	live
5339f0f0-f1ec-4879-8204-76bfd45838c7	6929718042_R06C01_Grn.idat	b8e3603399372119a8e0576008c9e364	8095268	live
e349425c-19ab-45a5-93d7-901aaeede58c	6929718081_R03C02_Grn.idat	491e06f6eb487ca5b7408d678f5cb73c	8095268	live
1aced57b-c358-4b6b-81c0-6a2363d1078b	6042308165_R02C02_Grn.idat	0a0e70480fc4f7514009ba010813674d	8095210	live
a67e29b0-5a95-4c5b-8417-d9c58c230e9b	6285625057_R06C01_Red.idat	685c7eb9ffe97a4a143ba22823903279	8095284	live
54599786-59e0-43c2-b13c-071ae0cd4cc0	6055424097_R03C01_Red.idat	9e95d4fdaf12cb43d44011675a516845	8091452	live
1b41557d-e9d9-4a98-a00e-32175d5595c9	5775041086_R02C02_Red.idat	66389bc1abbfd738f3de05f74c7b7257	8091452	live
ac5eaf07-76ed-4351-8fcf-8bbd8f4774a4	6057825020_R02C02_Red.idat	0c62355dbefe856386e3a75fc54cd460	8095236	live
f0de7de4-151e-41b4-a395-133f23eea37b	9305216015_R06C01_Grn.idat	d904e1c858f27cc31e28d7528bffbb14	8095275	live
9b1f4c61-423c-4f92-bca2-8328aa5acd2f	6264509055_R03C01_Grn.idat	9d47ec2df89195191a9c65b42b254840	8095222	live
2f6e41bb-0f9d-4573-ad65-5c1ce985317a	6264509127_R02C01_Red.idat	ace707ae24767b751debf8cbba8ef6d2	8095213	live
7c9d586b-a68b-469e-871e-ad1910adabde	6929718054_R02C02_Grn.idat	2ecbfba1c79d25a262c8b0e2e6dc65bc	8095268	live
1a394390-c361-4f49-8144-8a0f19aed1da	6057825002_R04C01_Grn.idat	6585703fe67507ad9ff16213d1ce2648	8095244	live
5f5b746b-c500-43a7-a837-57eebb30cab1	6057825020_R06C01_Red.idat	678edec28e96873edc007cb1549c2c5a	8095236	live
8f375fbf-7227-40ce-bd75-370d829608d5	5775041084_R03C01_Grn.idat	58476970e4e8e1c613e36fb2bb25d5b2	8091452	live
f7cf1406-fdb1-4663-8c09-0d176a6518cc	9828653044_R04C02_Red.idat	0b0a4b9b752332bb2d86110b59cf3497	8095264	live
2de5776d-a1af-4ce6-a209-e8e56339d17f	6057825020_R01C01_Red.idat	e8f378af18f703f181e96c3137aa392e	8095236	live
1d47f22c-6a65-4cff-bc34-95e7e931ae17	6042316008_R01C02_Red.idat	8e36f9041d2695cb78f031b889a2d56d	8095236	live
f1f046b0-c9da-4572-acaa-4357354b45fd	3999492120_R06C02_Red.idat	01bc5f96283be10971b1701e32a1806f	8095287	live
fc9df504-c423-403a-8bb9-dd72e62f8355	5775041007_R06C01_Red.idat	19d6661f2bebce7791b0187a0d630b8b	8091452	live
7dcc6211-1531-4ef1-af12-582eaba22e9d	6264509087_R03C01_Red.idat	91f8e421aefdf408c02426ae26406009	8095225	live
8ea65d02-08cc-4039-93c1-49fea36d4fa5	6057825028_R03C01_Grn.idat	6bdb2e0728e3a8f3de7056d400677bca	8095236	live
c1890bbb-f14c-4d28-bcad-0f16ae9d1c98	7796806109_R01C02_Red.idat	19efb2e49a92ac46732ad898aa6b5616	8095246	live
48287f14-0cbf-4db5-b86c-b3821cacefa8	7796806109_R03C02_Grn.idat	e4854427a41774cd890de75c2696baa7	8095246	live
c1757c55-6d4e-4052-bc0e-b823ed0d6404	6264509018_R05C01_Red.idat	858873c0ca50760eaf11d3411f417c9e	8095226	live
b166a14c-ec7d-4b1c-a92e-52fffd030171	6042308159_R02C01_Red.idat	56cd2de472f68dd05559298e551a9838	8095212	live
2fa0550f-cda2-42c6-85c0-93ff3bc54485	6042308159_R06C01_Grn.idat	8353be7951ecd178a1999dc6dfbb6c77	8095212	live
ed256f9a-2da7-43ee-abce-654c6eb95d4d	9305216012_R05C02_Red.idat	d0491f729e7ffaad2842aeb8fcc5903c	8095282	live
c31a92eb-b079-47ff-894c-8f3673a29025	6055424097_R04C01_Red.idat	f4ddeda2d966331245c91e13e9d21cf5	8091452	live
8a965006-5b66-49e3-80d1-2103a48efd12	5775041086_R01C01_Grn.idat	506d1240e6536c6c70049bc1b00aaf4a	8091452	live
e7581d51-c563-4723-80dd-84d5dbc7553a	9296931073_R01C02_Grn.idat	c1df8d1c4b28b54a810e4e4ad3f52c43	8095250	live
8a7692fb-fa0c-4608-968d-9056489805ce	5775041084_R03C02_Grn.idat	01fcbc6f47a829930d180fd346a009b8	8091452	live
3515fa46-347a-418a-892a-5209ba152111	6042308165_R02C02_Red.idat	1cc72e5b9ca8eafa6cbf14573a9047bb	8095210	live
7a7f56b6-9b0a-4ae5-91f6-24c99fbc80ea	6264509018_R06C01_Grn.idat	ef7492dca693041da284947db90d5d09	8095222	live
1bf4458c-5823-42c3-81b7-34197684aa3b	6057825028_R02C02_Grn.idat	ddbc4be69b1883311906db729abf3c88	8095236	live
9ac0fb77-161d-4540-83f1-cb8244d423de	6929718061_R01C01_Red.idat	b04956e49c2aadf31cbed10eb93b6af9	8095300	live
da3aa6f7-1817-4312-8369-64d9d0011b86	6042308158_R01C02_Red.idat	c5d7e16798046fc26cf1bc90448037d2	8095219	live
4169a114-d6cb-4597-b2cc-a2daf765c422	9305216015_R04C01_Grn.idat	365adfecda93e1da47b2ec21071aacf3	8095272	live
09547602-2f08-4c4c-b590-e624000a3c5f	5775041084_R05C01_Grn.idat	d0e85f13efa288e6814d3def66a5c046	8091452	live
52cc68d9-6bf1-4b6c-a16b-3f4453b04f95	5775041084_R01C02_Grn.idat	e82ef71278304bbf5ed830e0120449e0	8091452	live
88467788-2a6f-4259-acfc-aa140c98149b	9296931074_R05C01_Red.idat	e627752bbafcb2b03f40f40edcb3b1a8	8095273	live
0e164cf9-a56b-441c-a0a7-a47db2f83d95	6264509127_R04C01_Red.idat	06858efd36bd2f296fd5d910d22ec1a6	8095221	live
a36a49d3-5785-45c0-9085-befcb97c3003	3999492115_R06C02_Grn.idat	8823794ea9f104b38843d4593d5022a0	8095274	live
61b8dc7c-27e6-41be-a46f-205d0c54bcf3	6285625011_R02C01_Red.idat	6a77d5cbd2214f0108d1ecc4a934f2ee	8095255	live
f9365df3-a058-4f81-8f5d-a4f46bae7cb7	6929718113_R03C02_Grn.idat	18f8627b2e986884f53b72057a55f473	8095236	live
022976cd-d838-4a3f-8f0a-8c07dfc4d1ea	5775041007_R01C01_Grn.idat	8da9662636d3eb863e77a1a32a23e39c	8091452	live
5637214f-b0df-42fe-a21a-d3577d3cac09	6042316015_R04C02_Red.idat	1d652caa590b74ce64e8340df8e25ba0	8095212	live
d828b0f6-8d5d-469d-b756-9032a54063cc	6929718042_R05C02_Grn.idat	b52da59528976e99e23850806ff233ea	8095266	live
b72b673b-f8de-47d3-a465-a52ec6f2b809	9828653044_R03C02_Grn.idat	2f4bf4f3c9f27cbeef1503559592a364	8095265	live
ae955fd2-a903-4399-8911-7e3e763f8b47	5775041068_R03C01_Grn.idat	a13fc77237fcc50dfc2041538ae9e872	8091452	live
c708647e-1516-468b-8e29-e3c3a00e454b	6929718081_R05C01_Grn.idat	321cfe6b55d3864c177ab829bea22577	8095267	live
86b236b2-f51a-4818-8d90-01fc0145b7f9	6042316010_R04C02_Red.idat	42f1ec4456be9ecc81e8dcb8cda2b3e5	8095212	live
841c512e-5aa6-4502-ae62-55c971b9add9	5775041084_R06C01_Grn.idat	523f011976e226b6908c459e16db606a	8091452	live
eda4c94c-1302-4eda-a13d-e7d1b2e1c150	6285625057_R02C01_Red.idat	268d2ad402c2d39985814bdd2bdd6c66	8095281	live
3410f0ab-654b-4c6e-8453-77711bd456e8	9296931073_R03C02_Grn.idat	d9d9289cdc54202cbf8171d0d9027d8c	8095248	live
95093665-0112-4fe7-85df-eda43786456d	6929671148_R04C01_Grn.idat	07e2f7014f9b4c4eda54342debd6dedb	8095260	live
6e67504f-553c-42b1-99a4-157d8901f28e	6285625037_R04C02_Red.idat	f17a1e327137b27cf8f41ac2eabff2b1	8095260	live
73673d76-a6d7-4cf4-a954-061e50f63386	6929718053_R06C02_Grn.idat	3d8eca28382c31553f8d29e479004723	8095266	live
af8466f0-0c70-4e4a-b65a-e0d099133df7	6042308159_R06C01_Red.idat	3b2af89fb438e50733bf8945adfc4b43	8095212	live
b161f83f-1a5d-479c-a1ab-8884d42f7428	6929718058_R03C02_Grn.idat	f97306e450959695a2e329e5355e62ed	8095243	live
a2159fbc-c140-4da6-be32-7893434c6f17	6042316001_R02C02_Red.idat	0f8f5100abb19e81d20f960f389d17f7	8095212	live
